ticker,name,sector,cap_band,market_cap,market_cap_b,d_setup,d_countdown,d_setup9_buy,d_setup9_sell,d_cd13_buy,d_cd13_sell,w_setup,w_countdown,w_setup9_buy,w_setup9_sell,w_cd13_buy,w_cd13_sell
INSM,Insmed Incorporated,Health Care,large,35012096000,35.01,6,0,False,False,False,False,-3,5,False,False,False,False
MRVL,Marvell Technology,Technology,large,93663223808,93.66,-10,-2,False,False,False,False,-8,0,False,False,False,False
MELI,Mercado Libre,Consumer Discretionary,large,86972030976,86.97,-11,-2,False,False,False,False,-2,0,False,False,False,False
MSTR,MicroStrategy,Technology,large,41412579328,41.41,-5,0,False,False,False,False,-1,0,False,False,False,False
PDD,PDD Holdings,Technology,large,143199748096,143.2,1,0,False,False,False,False,-1,0,False,False,False,False
SHOP,Shopify,Technology,large,154326138880,154.33,4,0,False,False,False,False,-1,0,False,False,False,False
TRI,Thomson Reuters,Technology,large,40031125504,40.03,-1,0,False,False,False,False,4,0,False,False,False,False
ZS,Zscaler,Technology,large,22279159808,22.28,4,0,False,False,False,False,23,13,False,False,True,False
BE,BLOOM ENERGY CLASS A CORP,Industrials,large,38050758656,38.05,-8,0,False,False,False,False,-3,0,False,False,False,False
FN,FABRINET,Information Technology,large,19990505472,19.99,-8,0,False,False,False,False,-4,0,False,False,False,False
NXT,NEXTPOWER INC CLASS A,Industrials,large,17005499392,17.01,1,0,False,False,False,False,-1,0,False,False,False,False
KTOS,KRATOS DEFENSE AND SECURITY SOLUTI,Industrials,large,12570661888,12.57,1,0,False,False,False,False,11,0,False,False,False,False
CRDO,CREDO TECHNOLOGY GROUP HOLDING LTD,Information Technology,large,18712444928,18.71,-8,0,False,False,False,False,-2,0,False,False,False,False
SATS,ECHOSTAR CORP CLASS A,Communication,large,37172543488,37.17,-3,0,False,False,False,False,-3,-6,False,False,False,False
STRL,STERLING INFRASTRUCTURE INC,Industrials,large,12773616640,12.77,-5,0,False,False,False,False,-3,0,False,False,False,False
CDE,COEUR MINING INC,Materials,large,19760011264,19.76,-10,-2,False,False,False,False,-2,-7,False,False,False,False
AEIS,ADVANCED ENERGY INDUSTRIES INC,Information Technology,large,12636955648,12.64,-9,-1,False,True,False,False,-3,-11,False,False,False,False
HL,HECLA MINING,Materials,large,12857310208,12.86,-1,0,False,False,False,False,-1,0,False,False,False,False
ENSG,ENSIGN GROUP INC,Health Care,large,11426134016,11.43,2,0,False,False,False,False,6,0,False,False,False,False
BBIO,BRIDGEBIO PHARMA INC,Health Care,large,14181068800,14.18,-4,0,False,False,False,False,-5,0,False,False,False,False
IONQ,IONQ INC,Information Technology,large,10772843520,10.77,-2,0,False,False,False,False,-1,0,False,False,False,False
GH,GUARDANT HEALTH INC,Health Care,large,12307722240,12.31,4,0,False,False,False,False,-1,0,False,False,False,False
MOD,MODINE MANUFACTURING,Industrials,large,11565005824,11.57,-5,0,False,False,False,False,-3,0,False,False,False,False
RMBS,RAMBUS INC,Information Technology,large,10062066688,10.06,-8,0,False,False,False,False,-3,0,False,False,False,False
DY,DYCOM INDUSTRIES INC,Industrials,large,10434078720,10.43,-9,0,False,True,False,False,-2,0,False,False,False,False
TTMI,TTM TECHNOLOGIES INC,Information Technology,large,10122634240,10.12,-9,0,False,True,False,False,-3,0,False,False,False,False
SPXC,SPX TECHNOLOGIES INC,Industrials,mid,9840210944,9.84,-5,0,False,False,False,False,-2,0,False,False,False,False
GTLS,CHART INDUSTRIES INC,Industrials,mid,9912484864,9.91,-8,0,False,False,False,False,-2,-9,False,False,False,False
IDCC,INTERDIGITAL INC,Information Technology,mid,8056242688,8.06,-9,-1,False,True,False,False,-1,-12,False,False,False,False
CTRE,CARETRUST REIT INC,Real Estate,mid,8554450432,8.55,-9,0,False,True,False,False,0,0,False,False,False,False
AHR,AMERICAN HEALTHCARE REIT INC,Real Estate,mid,9042292736,9.04,-9,0,False,True,False,False,-1,0,False,False,False,False
MDGL,MADRIGAL PHARMACEUTICALS INC,Health Care,large,12545639424,12.55,-2,-11,False,False,False,False,-5,2,False,False,False,False
AVAV,AEROVIRONMENT INC,Industrials,mid,9329551360,9.33,-2,0,False,False,False,False,11,0,False,False,False,False
WTS,WATTS WATER TECHNOLOGIES INC CLASS,Industrials,mid,9632571392,9.63,-5,0,False,False,False,False,-2,-6,False,False,False,False
UMBF,UMB FINANCIAL CORP,Financials,mid,8758753280,8.76,-10,-1,False,False,False,False,-3,-7,False,False,False,False
FCFS,FIRSTCASH HOLDINGS INC,Financials,mid,8808294400,8.81,-3,0,False,False,False,False,-3,-10,False,False,False,False
ARWR,ARROWHEAD PHARMACEUTICALS INC,Health Care,mid,8546164736,8.55,-5,0,False,False,False,False,-3,0,False,False,False,False
PRIM,PRIMORIS SERVICES CORP,Industrials,mid,8016504832,8.02,-9,-1,False,True,False,False,-3,-8,False,False,False,False
FORM,FORMFACTOR INC,Information Technology,mid,8038015488,8.04,0,0,False,False,False,False,-3,0,False,False,False,False
ONB,OLD NATIONAL BANCORP,Financials,mid,8650740736,8.65,-10,0,False,False,False,False,-2,-9,False,False,False,False
SITM,SITIME CORP,Information Technology,mid,9127385088,9.13,-9,-1,False,True,False,False,-3,0,False,False,False,False
FLR,FLUOR CORP,Industrials,mid,6909058560,6.91,-9,-1,False,True,False,False,-3,0,False,False,False,False
CYTK,CYTOKINETICS INC,Health Care,mid,8218654720,8.22,-3,0,False,False,False,False,-4,0,False,False,False,False
VIAV,VIAVI SOLUTIONS INC,Information Technology,mid,8535952896,8.54,1,0,False,False,False,False,-14,-6,False,False,False,False
PRAX,PRAXIS PRECISION MEDICINES INC,Health Care,mid,8644341760,8.64,-5,0,False,False,False,False,-2,-7,False,False,False,False
ESE,ESCO TECHNOLOGIES INC,Industrials,mid,7568813056,7.57,-9,-1,False,True,False,False,-4,-5,False,False,False,False
CMC,COMMERCIAL METALS,Materials,mid,6856778240,6.86,-5,0,False,False,False,False,-2,-7,False,False,False,False
SM,SM ENERGY,Energy,mid,7298557952,7.3,5,0,False,False,False,False,1,0,False,False,False,False
HQY,HEALTHEQUITY INC,Health Care,mid,7233890304,7.23,6,-8,False,False,False,False,-6,6,False,False,False,False
JBTM,JBT MAREL CORP,Industrials,mid,6505572864,6.51,-5,0,False,False,False,False,-1,0,False,False,False,False
JXN,JACKSON FINANCIAL INC CLASS A,Financials,mid,7299000832,7.3,1,0,False,False,False,False,-1,-5,False,False,False,False
PCVX,VAXCYTE INC,Health Care,mid,8477141504,8.48,-11,-3,False,False,False,False,-2,-4,False,False,False,False
SLAB,SILICON LABORATORIES INC,Information Technology,mid,6894685184,6.89,-10,0,False,False,False,False,-5,0,False,False,False,False
ZWS,ZURN ELKAY WATER SOLUTIONS CORP,Industrials,mid,7542754816,7.54,-9,-1,False,True,False,False,-2,0,False,False,False,False
TEX,TEREX CORP,Industrials,mid,6653724160,6.65,-9,-1,False,True,False,False,-2,-6,False,False,False,False
ORA,ORMAT TECH INC,Utilities,mid,6933499904,6.93,-4,13,False,False,True,False,-4,-5,False,False,False,False
SANM,SANMINA CORP,Information Technology,mid,7110103040,7.11,-7,0,False,False,False,False,-3,0,False,False,False,False
CWAN,CLEARWATER ANALYTICS HOLDINGS INC,Information Technology,mid,7112855552,7.11,-14,-5,False,False,False,False,-6,-8,False,False,False,False
AXSM,AXSOME THERAPEUTICS INC,Health Care,mid,8619585536,8.62,-5,0,False,False,False,False,-3,-11,False,False,False,False
EPRT,ESSENTIAL PROPERTIES REALTY TRUST,Real Estate,mid,6491878400,6.49,-9,0,False,True,False,False,-1,-2,False,False,False,False
UEC,URANIUM ENERGY CORP,Energy,mid,6652295680,6.65,-5,0,False,False,False,False,-3,0,False,False,False,False
IBP,INSTALLED BUILDING PRODUCTS INC,Consumer Discretionary,mid,7248548352,7.25,-5,0,False,False,False,False,-2,0,False,False,False,False
FSS,FEDERAL SIGNAL CORP,Industrials,mid,6652467712,6.65,-9,-1,False,True,False,False,-3,0,False,False,False,False
SMTC,SEMTECH CORP,Information Technology,mid,7682414080,7.68,-9,-1,False,True,False,False,-3,0,False,False,False,False
TRNO,TERRENO REALTY REIT CORP,Real Estate,mid,6603838464,6.6,-13,-5,False,False,False,False,-3,0,False,False,False,False
APLD,APPLIED DIGITAL CORP,Information Technology,mid,6866627584,6.87,-8,0,False,False,False,False,-1,0,False,False,False,False
AGX,ARGAN INC,Industrials,mid,8021158912,8.02,-12,-3,False,False,False,False,-14,-6,False,False,False,False
LUMN,LUMEN TECHNOLOGIES INC,Communication,mid,7169249280,7.17,-5,0,False,False,False,False,-3,0,False,False,False,False
KRYS,KRYSTAL BIOTECH INC,Health Care,mid,7628140032,7.63,-2,0,False,False,False,False,0,0,False,False,False,False
EAT,BRINKER INTERNATIONAL INC,Consumer Discretionary,mid,6428752896,6.43,-9,-1,False,True,False,False,-3,0,False,False,False,False
OKLO,OKLO INC CLASS A,Utilities,mid,8353865728,8.35,-3,0,False,False,False,False,-1,0,False,False,False,False
AROC,ARCHROCK INC,Energy,mid,6074088960,6.07,-7,0,False,False,False,False,-2,-4,False,False,False,False
ENS,ENERSYS,Industrials,mid,6545835520,6.55,-9,-1,False,True,False,False,-4,0,False,False,False,False
VSAT,VIASAT INC,Information Technology,mid,7292788224,7.29,-8,0,False,False,False,False,-4,-8,False,False,False,False
POR,PORTLAND GENERAL ELECTRIC,Utilities,mid,6211069952,6.21,2,0,False,False,False,False,-3,0,False,False,False,False
PL,PLANET LABS CLASS A,Industrials,large,12419827712,12.42,4,0,False,False,False,False,-7,0,False,False,False,False
GATX,GATX CORP,Industrials,mid,6191769088,6.19,-10,-2,False,False,False,False,-2,-8,False,False,False,False
TXNM,TXNM ENERGY INC,Utilities,mid,6410021888,6.41,2,0,False,False,False,False,-2,0,False,False,False,False
NE,NOBLE CORPORATION PLC,Energy,mid,7951345664,7.95,4,0,False,False,False,False,-15,0,False,False,False,False
RIG,TRANSOCEAN LTD,Energy,mid,7267773440,7.27,4,0,False,False,False,False,0,0,False,False,False,False
GKOS,GLAUKOS CORP,Health Care,mid,6549547520,6.55,-2,0,False,False,False,False,-3,-9,False,False,False,False
VAL,VALARIS LTD,Energy,mid,6787400192,6.79,2,0,False,False,False,False,1,0,False,False,False,False
VLY,VALLEY NATIONAL,Financials,mid,6925834240,6.93,0,0,False,False,False,False,-3,0,False,False,False,False
RHP,RYMAN HOSPITALITY PROPERTIES REIT,Real Estate,mid,5853890560,5.85,-11,-3,False,False,False,False,-2,0,False,False,False,False
DOCN,DIGITALOCEAN HOLDINGS INC,Information Technology,mid,9356012544,9.36,4,0,False,False,False,False,1,0,False,False,False,False
PTGX,PROTAGONIST THERAPEUTICS INC,Health Care,mid,6622068224,6.62,-1,-4,False,False,False,False,-8,0,False,False,False,False
SWX,SOUTHWEST GAS HOLDINGS INC,Utilities,mid,6457819648,6.46,-13,0,False,False,False,False,-3,-5,False,False,False,False
TMHC,TAYLOR MORRISON HOME CORP,Consumer Discretionary,mid,5589279232,5.59,-5,0,False,False,False,False,-2,0,False,False,False,False
AAOI,APPLIED OPTOELECTRONICS INC,Information Technology,mid,8071222784,8.07,-8,0,False,False,False,False,-12,-4,False,False,False,False
BTSG,BRIGHTSPRING HEALTH SERVICES INC,Health Care,mid,8278835200,8.28,0,0,False,False,False,False,-5,0,False,False,False,False
KRG,KITE REALTY GROUP TRUST REIT,Real Estate,mid,5463055360,5.46,-10,-2,False,False,False,False,-2,0,False,False,False,False
QBTS,D WAVE QUANTUM INC,Information Technology,mid,5297163776,5.3,-3,0,False,False,False,False,-1,0,False,False,False,False
ROAD,CONSTRUCTION PARTNERS INC CLASS A,Industrials,mid,5984413184,5.98,1,12,False,False,False,False,-2,0,False,False,False,False
GBCI,GLACIER BANCORP INC,Financials,mid,5919891456,5.92,-10,0,False,False,False,False,-3,-5,False,False,False,False
MGY,MAGNOLIA OIL GAS CORP CLASS A,Energy,mid,5934209024,5.93,5,0,False,False,False,False,1,0,False,False,False,False
UBSI,UNITED BANKSHARES INC,Financials,mid,5837493760,5.84,-10,0,False,False,False,False,-3,-10,False,False,False,False
ESNT,ESSENT GROUP LTD,Financials,mid,5593155072,5.59,1,0,False,False,False,False,-3,-5,False,False,False,False
CNX,CNX RESOURCES CORP,Energy,mid,5511071744,5.51,3,5,False,False,False,False,4,0,False,False,False,False
CWST,CASELLA WASTE SYSTEMS INC CLASS A,Industrials,mid,5537217536,5.54,2,0,False,False,False,False,-1,1,False,False,False,False
LNTH,LANTHEUS HOLDINGS INC,Health Care,mid,4954307584,4.95,-8,0,False,False,False,False,-3,0,False,False,False,False
NJR,NEW JERSEY RESOURCES CORP,Utilities,mid,5643296256,5.64,2,0,False,False,False,False,-16,-6,False,False,False,False
SR,SPIRE INC,Utilities,mid,5475298816,5.48,2,0,False,False,False,False,-3,0,False,False,False,False
GVA,GRANITE CONSTRUCTION INC,Industrials,mid,5306507264,5.31,-9,0,False,True,False,False,-2,-7,False,False,False,False
BCPC,BALCHEM CORP,Materials,mid,5519266304,5.52,-6,0,False,False,False,False,-2,-6,False,False,False,False
NPO,ENPRO INC,Industrials,mid,5358958592,5.36,-9,-1,False,True,False,False,-3,0,False,False,False,False
PLXS,PLEXUS CORP,Information Technology,mid,5554173952,5.55,-9,-1,False,True,False,False,-4,0,False,False,False,False
SSRM,SSR MINING INC,Materials,mid,6467032064,6.47,2,0,False,False,False,False,-3,0,False,False,False,False
BKH,BLACK HILLS CORP,Utilities,mid,5386956288,5.39,-1,-3,False,False,False,False,-2,0,False,False,False,False
HWC,HANCOCK WHITNEY CORP,Financials,mid,5250110976,5.25,1,0,False,False,False,False,-3,-9,False,False,False,False
UFPI,UFP INDUSTRIES INC,Industrials,mid,5133006848,5.13,-5,0,False,False,False,False,-2,-5,False,False,False,False
PIPR,PIPER SANDLER COMPANIES,Financials,mid,5548481024,5.55,-11,-3,False,False,False,False,-4,0,False,False,False,False
PTCT,PTC THERAPEUTICS INC,Health Care,mid,5609643008,5.61,-2,0,False,False,False,False,-3,0,False,False,False,False
CNR,CORE NATURAL RESOURCES INC,Energy,mid,5314617344,5.31,10,1,False,False,False,False,2,0,False,False,False,False
COMP,COMPASS INC CLASS A,Real Estate,mid,5247882240,5.25,1,4,False,False,False,False,11,0,False,False,False,False
MUR,MURPHY OIL CORP,Energy,mid,5888765440,5.89,5,0,False,False,False,False,1,0,False,False,False,False
OGS,ONE GAS INC,Utilities,mid,5573369856,5.57,2,0,False,False,False,False,-3,0,False,False,False,False
SNEX,STONEX GROUP INC,Financials,mid,6638708224,6.64,-15,-7,False,False,False,False,-3,-9,False,False,False,False
ACA,ARCOSA INC,Industrials,mid,5282148864,5.28,-9,-1,False,True,False,False,-2,-10,False,False,False,False
LBRT,LIBERTY ENERGY INC CLASS A,Energy,mid,4553647616,4.55,4,0,False,False,False,False,2,0,False,False,False,False
RGTI,RIGETTI COMPUTING INC,Information Technology,mid,4713216512,4.71,-5,0,False,False,False,False,-1,0,False,False,False,False
BIPC,BROOKFIELD INFRASTRUCTURE CORP CLA,Utilities,mid,4917075456,4.92,-11,-3,False,False,False,False,-1,-13,False,False,False,True
VSEC,VSE CORP,Industrials,mid,5192772608,5.19,-10,-1,False,False,False,False,-2,0,False,False,False,False
HOMB,HOME BANCSHARES INC,Financials,mid,5342550528,5.34,1,0,False,False,False,False,0,0,False,False,False,False
ABCB,AMERIS BANCORP,Financials,mid,5355907584,5.36,-10,0,False,False,False,False,-3,0,False,False,False,False
RIOT,RIOT PLATFORMS INC,Information Technology,mid,4875558400,4.88,-8,0,False,False,False,False,-2,-10,False,False,False,False
JOBY,JOBY AVIATION INC CLASS A,Industrials,mid,8324340736,8.32,-2,0,False,False,False,False,12,0,False,False,False,False
MATX,MATSON INC,Industrials,mid,5188046336,5.19,1,0,False,False,False,False,-3,0,False,False,False,False
SBRA,SABRA HEALTH CARE REIT INC,Real Estate,mid,5007613952,5.01,-8,0,False,False,False,False,-1,0,False,False,False,False
NUVL,NUVALENT INC CLASS A,Health Care,mid,8288590336,8.29,1,0,False,False,False,False,-3,0,False,False,False,False
BOOT,BOOT BARN HOLDINGS INC,Consumer Discretionary,mid,4120168192,4.12,-7,0,False,False,False,False,-1,0,False,False,False,False
AUB,ATLANTIC UNION BANKSHARES CORP,Financials,mid,5162891776,5.16,-10,0,False,False,False,False,-3,-8,False,False,False,False
POWL,POWELL INDUSTRIES INC,Industrials,mid,6651663872,6.65,-9,-1,False,True,False,False,-4,-7,False,False,False,False
MAC,MACERICH REIT,Real Estate,mid,5261588480,5.26,-10,-2,False,False,False,False,-3,0,False,False,False,False
COGT,COGENT BIOSCIENCES INC,Health Care,mid,5714893312,5.71,1,0,False,False,False,False,-2,0,False,False,False,False
CIFR,CIPHER DIGITAL INC,Information Technology,mid,5193630720,5.19,-7,0,False,False,False,False,-2,0,False,False,False,False
PECO,PHILLIPS EDISON AND COMPANY INC,Real Estate,mid,5205051904,5.21,-6,10,False,False,False,False,-2,-12,False,False,False,False
CORZ,CORE SCIENTIFIC INC,Information Technology,mid,5117848576,5.12,-8,0,False,False,False,False,-3,-12,False,False,False,False
HIMS,HIMS HERS HEALTH INC CLASS A,Health Care,mid,4362747904,4.36,-2,0,False,False,False,False,2,0,False,False,False,False
OPCH,OPTION CARE HEALTH INC,Health Care,mid,4360387072,4.36,1,5,False,False,False,False,10,0,False,False,False,False
HUT,HUT CORP,Information Technology,mid,5334787072,5.33,-8,0,False,False,False,False,-3,0,False,False,False,False
ATMU,ATMUS FILTRATION TECHNOLOGIES INC,Industrials,mid,4705965568,4.71,-7,0,False,False,False,False,-2,0,False,False,False,False
CRC,CALIFORNIA RESOURCES CORP,Energy,mid,6009262592,6.01,4,0,False,False,False,False,-14,0,False,False,False,False
KNF,KNIFE RIVER CORP,Materials,mid,4188048896,4.19,-5,0,False,False,False,False,-2,0,False,False,False,False
KGS,KODIAK GAS SERVICES INC,Energy,mid,4976727552,4.98,-7,0,False,False,False,False,-14,-5,False,False,False,False
GLNG,GOLAR LNG LTD,Energy,mid,5627403264,5.63,4,0,False,False,False,False,-5,0,False,False,False,False
MIR,MIRION TECHNOLOGIES INC CLASS A,Information Technology,mid,4764251648,4.76,1,0,False,False,False,False,-2,0,False,False,False,False
XENE,XENON PHARMACEUTICALS INC,Health Care,mid,5425033728,5.43,-5,0,False,False,False,False,-10,-2,False,False,False,False
WULF,TERAWULF INC,Information Technology,mid,6310133760,6.31,-7,0,False,False,False,False,-3,0,False,False,False,False
SIGI,SELECTIVE INSURANCE GROUP INC,Financials,mid,4621504000,4.62,1,-2,False,False,False,False,-2,0,False,False,False,False
HCC,WARRIOR MET COAL INC,Materials,mid,5010138112,5.01,6,0,False,False,False,False,1,0,False,False,False,False
RYTM,RHYTHM PHARMACEUTICALS INC,Health Care,mid,5892316160,5.89,-2,0,False,False,False,False,10,0,False,False,False,False
BDC,BELDEN INC,Information Technology,mid,4521488896,4.52,-9,-1,False,True,False,False,-2,0,False,False,False,False
KYMR,KYMERA THERAPEUTICS INC,Health Care,mid,6972260352,6.97,-2,-4,False,False,False,False,-3,0,False,False,False,False
BTU,PEABODY ENERGY CORP,Energy,mid,4088750336,4.09,11,2,False,False,False,False,2,0,False,False,False,False
RDN,RADIAN GROUP INC,Financials,mid,4585567232,4.59,-8,0,False,False,False,False,-2,-6,False,False,False,False
FTDR,FRONTDOOR INC,Consumer Discretionary,mid,3854313472,3.85,-8,0,False,False,False,False,-1,0,False,False,False,False
ALKS,ALKERMES,Health Care,mid,5806083584,5.81,1,-5,False,False,False,False,-3,0,False,False,False,False
AX,AXOS FINANCIAL INC,Financials,mid,4838055424,4.84,-9,-1,False,True,False,False,-2,-5,False,False,False,False
VICR,VICOR CORP,Industrials,mid,7061876224,7.06,-5,0,False,False,False,False,-2,-7,False,False,False,False
HASI,HA SUSTAINABLE INFRASTRUCTURE CAPI,Financials,mid,4756929536,4.76,-9,-1,False,True,False,False,-3,0,False,False,False,False
BMI,BADGER METER INC,Information Technology,mid,4573631488,4.57,-2,0,False,False,False,False,-3,0,False,False,False,False
OSIS,OSI SYSTEMS INC,Information Technology,mid,4551937536,4.55,-7,0,False,False,False,False,-3,0,False,False,False,False
TGTX,TG THERAPEUTICS INC,Health Care,mid,5354347008,5.35,-15,-4,False,False,False,False,-5,0,False,False,False,False
REZI,RESIDEO TECHNOLOGIES INC,Industrials,mid,5239199744,5.24,-9,-1,False,True,False,False,-3,0,False,False,False,False
NOVT,NOVANTA INC,Information Technology,mid,4176428288,4.18,-5,0,False,False,False,False,-2,0,False,False,False,False
FOLD,AMICUS THERAPEUTICS INC,Health Care,mid,4534170112,4.53,0,0,False,False,False,False,-9,-1,False,True,False,False
AIR,AAR CORP,Industrials,mid,4365321216,4.37,-9,-1,False,True,False,False,-3,-9,False,False,False,False
BCO,BRINKS,Industrials,mid,4252962304,4.25,-5,0,False,False,False,False,-1,0,False,False,False,False
UUUU,ENERGY FUELS INC,Energy,mid,4288506624,4.29,-5,0,False,False,False,False,-1,0,False,False,False,False
MWA,MUELLER WATER PRODUCTS INC SERIES,Industrials,mid,4324054016,4.32,-9,-1,False,True,False,False,-2,0,False,False,False,False
MTH,MERITAGE CORP,Consumer Discretionary,mid,4376480768,4.38,-5,0,False,False,False,False,-2,0,False,False,False,False
LAUR,LAUREATE EDUCATION INC,Consumer Discretionary,mid,4790476288,4.79,4,0,False,False,False,False,2,0,False,False,False,False
SKY,CHAMPION HOMES INC,Consumer Discretionary,mid,4129044224,4.13,-5,0,False,False,False,False,-2,0,False,False,False,False
RDNT,RADNET INC,Health Care,mid,4252368640,4.25,-5,0,False,False,False,False,12,0,False,False,False,False
ITRI,ITRON INC,Information Technology,mid,3930723584,3.93,-9,-1,False,True,False,False,-2,0,False,False,False,False
YOU,CLEAR SECURE INC CLASS A,Information Technology,mid,6916733440,6.92,4,-6,False,False,False,False,-3,0,False,False,False,False
NWE,NORTHWESTERN ENERGY GROUP INC,Utilities,mid,4156721408,4.16,-1,-4,False,False,False,False,-2,0,False,False,False,False
TDS,TELEPHONE AND DATA SYSTEMS INC,Communication,mid,5103992832,5.1,1,6,False,False,False,False,-3,-7,False,False,False,False
TCBI,TEXAS CAPITAL BANCSHARES INC,Financials,mid,4243137024,4.24,-9,-1,False,True,False,False,-3,0,False,False,False,False
CRSP,CRISPR THERAPEUTICS AG,Health Care,mid,4752232448,4.75,-10,-2,False,False,False,False,-2,0,False,False,False,False
CSW,CSW INDUSTRIALS INC,Industrials,mid,4392108032,4.39,-7,0,False,False,False,False,-3,-9,False,False,False,False
MYRG,MYR GROUP INC,Industrials,mid,4439488000,4.44,-9,-1,False,True,False,False,-4,0,False,False,False,False
MRCY,MERCURY SYSTEMS INC,Industrials,mid,4454285824,4.45,-8,0,False,False,False,False,-2,0,False,False,False,False
ACIW,ACI WORLDWIDE INC,Information Technology,mid,4260627456,4.26,-2,0,False,False,False,False,-2,0,False,False,False,False
TERN,TERNS PHARMACEUTICALS INC,Health Care,mid,6084594176,6.08,-1,0,False,False,False,False,-11,0,False,False,False,False
ASB,ASSOCIATED BANCORP,Financials,mid,4312032768,4.31,-10,-2,False,False,False,False,-3,0,False,False,False,False
EBC,EASTERN BANKSHARES INC,Financials,mid,4465253888,4.47,1,0,False,False,False,False,-3,0,False,False,False,False
LGND,LIGAND PHARMACEUTICALS INC,Health Care,mid,3980051968,3.98,-8,0,False,False,False,False,-2,0,False,False,False,False
NHI,NATIONAL HEALTH INVESTORS REIT INC,Real Estate,mid,4029868032,4.03,-8,12,False,False,False,False,-2,-4,False,False,False,False
ANF,ABERCROMBIE AND FITCH CLASS A,Consumer Discretionary,mid,4230359552,4.23,2,5,False,False,False,False,-3,11,False,False,False,False
OUT,OUTFRONT MEDIA INC,Real Estate,mid,4772720128,4.77,-8,0,False,False,False,False,-2,-10,False,False,False,False
MMSI,MERIT MEDICAL SYSTEMS INC,Health Care,mid,4023541504,4.02,-5,0,False,False,False,False,-1,0,False,False,False,False
IESC,IES INC,Industrials,mid,9615259648,9.62,-9,-1,False,True,False,False,-3,0,False,False,False,False
SKT,TANGER INC,Real Estate,mid,3959440384,3.96,-10,-2,False,False,False,False,-2,0,False,False,False,False
PBF,PBF ENERGY INC CLASS A,Energy,mid,5331223040,5.33,10,1,False,False,False,False,0,0,False,False,False,False
TPH,TRI POINTE HOMES INC,Consumer Discretionary,mid,3980087552,3.98,-5,0,False,False,False,False,0,0,False,False,False,False
MMS,MAXIMUS INC,Industrials,mid,3402740224,3.4,-6,0,False,False,False,False,6,-5,False,False,False,False
CNO,CNO FINANCIAL GROUP INC,Financials,mid,3880470528,3.88,-10,-2,False,False,False,False,-2,0,False,False,False,False
UNF,UNIFIRST CORP,Industrials,mid,4631837184,4.63,-9,-1,False,True,False,False,-1,-10,False,False,False,False
ACLX,ARCELLX INC,Health Care,mid,6711727616,6.71,-5,0,False,False,False,False,-8,0,False,False,False,False
URBN,URBAN OUTFITTERS INC,Consumer Discretionary,mid,5791814144,5.79,1,0,False,False,False,False,-3,0,False,False,False,False
LMND,LEMONADE INC,Financials,mid,4695290368,4.7,-2,0,False,False,False,False,2,-9,False,False,False,False
LTH,LIFE TIME GROUP HOLDINGS INC,Consumer Discretionary,mid,6010742272,6.01,2,0,False,False,False,False,-3,0,False,False,False,False
RUSHA,RUSH ENTERPRISES INC CLASS A,Industrials,mid,5058112512,5.06,-7,0,False,False,False,False,-2,0,False,False,False,False
VISN,VISTANCE NETWORKS INC,Information Technology,mid,4222919424,4.22,-3,0,False,False,False,False,-4,-10,False,False,False,False
IRT,INDEPENDENCE REALTY INC TRUST,Real Estate,mid,3672651008,3.67,-10,-2,False,False,False,False,-1,0,False,False,False,False
FFIN,FIRST FINANCIAL BANKSHARES INC,Financials,mid,4293993728,4.29,-10,-1,False,False,False,False,-3,0,False,False,False,False
DAN,DANA INCORPORATED INC,Consumer Discretionary,mid,3659187456,3.66,-5,0,False,False,False,False,-3,-8,False,False,False,False
GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,mid,4161157376,4.16,-5,0,False,False,False,False,-3,0,False,False,False,False
KTB,KONTOOR BRANDS INC,Consumer Discretionary,mid,3836515328,3.84,-5,0,False,False,False,False,-2,0,False,False,False,False
CVSA,COVISTA INC,Consumer Discretionary,mid,4283135744,4.28,4,-9,False,False,False,False,-6,0,False,False,False,False
TMDX,TRANSMEDICS GROUP INC,Health Care,mid,3454085376,3.45,-8,0,False,False,False,False,-1,0,False,False,False,False
ACHR,ARCHER AVIATION INC CLASS A,Industrials,mid,4064264448,4.06,-2,0,False,False,False,False,12,0,False,False,False,False
INDV,INDIVIOR PHARMACEUTICALS INC,Health Care,mid,3810737664,3.81,-5,0,False,False,False,False,-1,-10,False,False,False,False
FSLY,FASTLY INC CLASS A,Information Technology,mid,5085300224,5.09,4,0,False,False,False,False,2,3,False,False,False,False
CVCO,CAVCO INDUSTRIES INC,Consumer Discretionary,mid,3745169408,3.75,-5,0,False,False,False,False,-2,-5,False,False,False,False
MIRM,MIRUM PHARMACEUTICALS INC,Health Care,mid,5682370048,5.68,1,0,False,False,False,False,-3,-5,False,False,False,False
IRTC,IRHYTHM HOLDINGS INC,Health Care,mid,3774597632,3.77,-2,0,False,False,False,False,-2,0,False,False,False,False
PTEN,PATTERSON UTI ENERGY INC,Energy,mid,4027292672,4.03,5,0,False,False,False,False,2,0,False,False,False,False
FLG,FLAGSTAR BANK NATIONAL ASSOCIATION,Financials,mid,5607586816,5.61,-9,-1,False,True,False,False,-4,0,False,False,False,False
LRN,STRIDE INC,Consumer Discretionary,mid,3931487488,3.93,-9,-1,False,True,False,False,-5,-7,False,False,False,False
ABG,ASBURY AUTOMOTIVE GROUP INC,Consumer Discretionary,mid,3758034432,3.76,-5,0,False,False,False,False,-2,0,False,False,False,False
